"","trial","subject","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
"2191",2191,7,8,0.988,5,1,8,"69c28f25453a93389c4e0d53"
"2192",2192,7,4,2.271,5,0,5,"69c28f25453a93389c4e0d53"
"2193",2193,7,6,3.046,5,1,6,"69c28f25453a93389c4e0d53"
"2194",2194,7,8,2.202,5,1,8,"69c28f25453a93389c4e0d53"
"2195",2195,7,2,3.911,5,1,2,"69c28f25453a93389c4e0d53"
"2196",2196,7,6,1.675,5,1,6,"69c28f25453a93389c4e0d53"
"2197",2197,7,7,1.266,5,1,7,"69c28f25453a93389c4e0d53"
"2198",2198,7,3,1.107,5,1,3,"69c28f25453a93389c4e0d53"
"2199",2199,7,3,1.345,5,1,3,"69c28f25453a93389c4e0d53"
"2200",2200,7,2,2.995,5,0,5,"69c28f25453a93389c4e0d53"
"2201",2201,7,2,1.863,5,0,5,"69c28f25453a93389c4e0d53"
"2202",2202,7,4,3.91,5,0,5,"69c28f25453a93389c4e0d53"
"2203",2203,7,8,3.588,5,1,8,"69c28f25453a93389c4e0d53"
"2204",2204,7,6,2.232,5,1,6,"69c28f25453a93389c4e0d53"
"2205",2205,7,3,1.924,5,1,3,"69c28f25453a93389c4e0d53"
"2206",2206,7,7,1.516,5,1,7,"69c28f25453a93389c4e0d53"
"2207",2207,7,4,3.742,5,0,5,"69c28f25453a93389c4e0d53"
"2208",2208,7,8,2.358,5,1,8,"69c28f25453a93389c4e0d53"
"2209",2209,7,8,1.758,5,1,8,"69c28f25453a93389c4e0d53"
"2210",2210,7,3,1.737,5,1,3,"69c28f25453a93389c4e0d53"
"2211",2211,7,2,2.541,5,0,5,"69c28f25453a93389c4e0d53"
"2212",2212,7,3,2.333,5,0,5,"69c28f25453a93389c4e0d53"
"2213",2213,7,7,1.912,5,1,7,"69c28f25453a93389c4e0d53"
"2214",2214,7,6,2.141,5,1,6,"69c28f25453a93389c4e0d53"
"2215",2215,7,6,2.19,5,1,6,"69c28f25453a93389c4e0d53"
"2216",2216,7,4,3.958,5,1,4,"69c28f25453a93389c4e0d53"
"2217",2217,7,2,3.512,5,0,5,"69c28f25453a93389c4e0d53"
"2218",2218,7,7,1.656,5,1,7,"69c28f25453a93389c4e0d53"
"2219",2219,7,7,1.866,5,1,7,"69c28f25453a93389c4e0d53"
"2220",2220,7,2,2.029,5,0,5,"69c28f25453a93389c4e0d53"
"2221",2221,7,3,2.933,5,0,5,"69c28f25453a93389c4e0d53"
"2222",2222,7,8,2.114,5,1,8,"69c28f25453a93389c4e0d53"
"2223",2223,7,4,3.483,5,0,5,"69c28f25453a93389c4e0d53"
"2224",2224,7,6,2.221,5,1,6,"69c28f25453a93389c4e0d53"
"2225",2225,7,2,0.876,5,1,2,"69c28f25453a93389c4e0d53"
"2226",2226,7,3,1.705,5,0,5,"69c28f25453a93389c4e0d53"
"2227",2227,7,3,1.636,5,1,3,"69c28f25453a93389c4e0d53"
"2228",2228,7,6,2.386,5,0,5,"69c28f25453a93389c4e0d53"
"2229",2229,7,8,2.625,5,1,8,"69c28f25453a93389c4e0d53"
"2230",2230,5,2,1.284,5,0,5,"69b6dac24f3a298e81b97889"
"2231",2231,5,2,2.223,5,0,5,"69b6dac24f3a298e81b97889"
"2232",2232,5,7,1.336,5,1,7,"69b6dac24f3a298e81b97889"
"2233",2233,5,6,1.46,5,0,5,"69b6dac24f3a298e81b97889"
"2234",2234,5,8,1.248,5,1,8,"69b6dac24f3a298e81b97889"
"2235",2235,5,4,2.184,5,0,5,"69b6dac24f3a298e81b97889"
"2236",2236,5,6,2.216,5,0,5,"69b6dac24f3a298e81b97889"
"2237",2237,5,8,2.223,5,1,8,"69b6dac24f3a298e81b97889"
"2238",2238,5,7,2.536,5,0,5,"69b6dac24f3a298e81b97889"
"2239",2239,5,4,1.511,5,0,5,"69b6dac24f3a298e81b97889"
"2240",2240,5,8,2.281,5,0,5,"69b6dac24f3a298e81b97889"
"2241",2241,5,6,2.314,5,1,6,"69b6dac24f3a298e81b97889"
"2242",2242,5,7,2.535,5,1,7,"69b6dac24f3a298e81b97889"
"2243",2243,5,3,1.229,5,0,5,"69b6dac24f3a298e81b97889"
"2244",2244,5,4,2.05,5,0,5,"69b6dac24f3a298e81b97889"
"2245",2245,5,3,1.64,5,0,5,"69b6dac24f3a298e81b97889"
"2246",2246,5,2,1.862,5,0,5,"69b6dac24f3a298e81b97889"
"2247",2247,5,3,1.682,5,0,5,"69b6dac24f3a298e81b97889"
"2248",2248,5,8,0.774,5,1,8,"69b6dac24f3a298e81b97889"
"2249",2249,5,3,1.625,5,0,5,"69b6dac24f3a298e81b97889"
"2250",2250,5,7,2.606,5,1,7,"69b6dac24f3a298e81b97889"
"2251",2251,5,7,1.791,5,1,7,"69b6dac24f3a298e81b97889"
"2252",2252,5,2,1.372,5,0,5,"69b6dac24f3a298e81b97889"
"2253",2253,5,6,2.095,5,1,6,"69b6dac24f3a298e81b97889"
"2254",2254,5,6,1.465,5,0,5,"69b6dac24f3a298e81b97889"
"2255",2255,5,4,2.1,5,0,5,"69b6dac24f3a298e81b97889"
"2256",2256,5,2,1.555,5,0,5,"69b6dac24f3a298e81b97889"
"2257",2257,5,4,1.652,5,0,5,"69b6dac24f3a298e81b97889"
"2258",2258,5,8,1.556,5,1,8,"69b6dac24f3a298e81b97889"
"2259",2259,5,2,1.348,5,0,5,"69b6dac24f3a298e81b97889"
"2260",2260,5,4,1.782,5,1,4,"69b6dac24f3a298e81b97889"
"2261",2261,5,7,1.541,5,1,7,"69b6dac24f3a298e81b97889"
"2262",2262,5,8,1.283,5,1,8,"69b6dac24f3a298e81b97889"
"2263",2263,5,6,1.666,5,0,5,"69b6dac24f3a298e81b97889"
"2264",2264,5,3,2.446,5,0,5,"69b6dac24f3a298e81b97889"
"2265",2265,5,4,1.503,5,0,5,"69b6dac24f3a298e81b97889"
"2266",2266,5,3,1.287,5,0,5,"69b6dac24f3a298e81b97889"
"2267",2267,5,2,0.661,5,0,5,"69b6dac24f3a298e81b97889"
"2268",2268,5,3,1.335,5,0,5,"69b6dac24f3a298e81b97889"
"2269",2269,5,4,1.879,5,0,5,"69b6dac24f3a298e81b97889"
"2270",2270,5,4,1.438,5,1,4,"69b6dac24f3a298e81b97889"
"2271",2271,5,2,1.67,5,0,5,"69b6dac24f3a298e81b97889"
"2272",2272,5,6,1.86,5,0,5,"69b6dac24f3a298e81b97889"
"2273",2273,5,7,2.213,5,0,5,"69b6dac24f3a298e81b97889"
"2274",2274,5,8,1.433,5,1,8,"69b6dac24f3a298e81b97889"
"2275",2275,5,7,1.811,5,1,7,"69b6dac24f3a298e81b97889"
"2276",2276,5,6,1.845,5,1,6,"69b6dac24f3a298e81b97889"
"2277",2277,5,8,2.393,5,0,5,"69b6dac24f3a298e81b97889"
"2278",2278,5,7,1.551,5,1,7,"69b6dac24f3a298e81b97889"
"2279",2279,5,3,1.406,5,0,5,"69b6dac24f3a298e81b97889"
"2280",2280,5,8,0.835,5,1,8,"69b6dac24f3a298e81b97889"
"2281",2281,5,3,0.789,5,0,5,"69b6dac24f3a298e81b97889"
"2282",2282,5,8,0.847,5,0,5,"69b6dac24f3a298e81b97889"
"2283",2283,5,4,0.877,5,0,5,"69b6dac24f3a298e81b97889"
"2284",2284,5,4,2.005,5,0,5,"69b6dac24f3a298e81b97889"
"2285",2285,5,2,0.683,5,0,5,"69b6dac24f3a298e81b97889"
"2286",2286,5,2,0.562,5,0,5,"69b6dac24f3a298e81b97889"
"2287",2287,5,6,1.023,5,1,6,"69b6dac24f3a298e81b97889"
"2288",2288,5,6,1.7,5,1,6,"69b6dac24f3a298e81b97889"
"2289",2289,5,7,0.713,5,1,7,"69b6dac24f3a298e81b97889"
"2290",2290,5,7,1.361,5,1,7,"69b6dac24f3a298e81b97889"
"2291",2291,5,6,1.245,5,1,6,"69b6dac24f3a298e81b97889"
"2292",2292,5,4,1.27,5,1,4,"69b6dac24f3a298e81b97889"
"2293",2293,5,7,1.331,5,1,7,"69b6dac24f3a298e81b97889"
"2294",2294,5,3,0.851,5,0,5,"69b6dac24f3a298e81b97889"
"2295",2295,5,2,0.91,5,0,5,"69b6dac24f3a298e81b97889"
"2296",2296,5,3,0.948,5,0,5,"69b6dac24f3a298e81b97889"
"2297",2297,5,6,1.782,5,1,6,"69b6dac24f3a298e81b97889"
"2298",2298,5,8,1.735,5,1,8,"69b6dac24f3a298e81b97889"
"2299",2299,5,6,1.375,5,1,6,"69b6dac24f3a298e81b97889"
"2300",2300,5,7,2.328,5,1,7,"69b6dac24f3a298e81b97889"
"2301",2301,5,7,1.444,5,0,5,"69b6dac24f3a298e81b97889"
"2302",2302,5,4,1.722,5,0,5,"69b6dac24f3a298e81b97889"
"2303",2303,5,2,1.584,5,0,5,"69b6dac24f3a298e81b97889"
"2304",2304,5,3,1.63,5,0,5,"69b6dac24f3a298e81b97889"
"2305",2305,5,3,1.186,5,1,3,"69b6dac24f3a298e81b97889"
"2306",2306,5,2,0.883,5,0,5,"69b6dac24f3a298e81b97889"
"2307",2307,5,3,1.644,5,0,5,"69b6dac24f3a298e81b97889"
"2308",2308,5,4,0.744,5,1,4,"69b6dac24f3a298e81b97889"
"2309",2309,5,2,0.939,5,0,5,"69b6dac24f3a298e81b97889"
"2310",2310,5,8,1.355,5,0,5,"69b6dac24f3a298e81b97889"
"2311",2311,5,4,0.579,5,1,4,"69b6dac24f3a298e81b97889"
"2312",2312,5,8,1.078,5,0,5,"69b6dac24f3a298e81b97889"
"2313",2313,5,6,0.808,5,0,5,"69b6dac24f3a298e81b97889"
"2314",2314,5,4,0.836,5,1,4,"69b6dac24f3a298e81b97889"
"2315",2315,5,6,1.277,5,0,5,"69b6dac24f3a298e81b97889"
"2316",2316,5,4,0.653,5,1,4,"69b6dac24f3a298e81b97889"
"2317",2317,5,8,1.577,5,1,8,"69b6dac24f3a298e81b97889"
"2318",2318,5,6,1.608,5,0,5,"69b6dac24f3a298e81b97889"
"2319",2319,5,3,1.497,5,0,5,"69b6dac24f3a298e81b97889"
"2320",2320,5,2,1.085,5,0,5,"69b6dac24f3a298e81b97889"
"2321",2321,5,2,0.797,5,0,5,"69b6dac24f3a298e81b97889"
"2322",2322,5,2,1.41,5,0,5,"69b6dac24f3a298e81b97889"
"2323",2323,5,3,1.197,5,0,5,"69b6dac24f3a298e81b97889"
"2324",2324,5,8,0.934,5,1,8,"69b6dac24f3a298e81b97889"
"2325",2325,5,7,1.049,5,1,7,"69b6dac24f3a298e81b97889"
"2326",2326,5,3,1.059,5,0,5,"69b6dac24f3a298e81b97889"
"2327",2327,5,7,1.317,5,1,7,"69b6dac24f3a298e81b97889"
"2328",2328,5,8,1.005,5,1,8,"69b6dac24f3a298e81b97889"
"2329",2329,5,6,1.808,5,0,5,"69b6dac24f3a298e81b97889"
"2330",2330,5,7,1.641,5,1,7,"69b6dac24f3a298e81b97889"
"2331",2331,5,8,1.417,5,1,8,"69b6dac24f3a298e81b97889"
"2332",2332,5,3,0.743,5,0,5,"69b6dac24f3a298e81b97889"
"2333",2333,5,2,0.988,5,0,5,"69b6dac24f3a298e81b97889"
"2334",2334,5,6,0.967,5,1,6,"69b6dac24f3a298e81b97889"
"2335",2335,5,3,1.571,5,0,5,"69b6dac24f3a298e81b97889"
"2336",2336,5,4,1.491,5,0,5,"69b6dac24f3a298e81b97889"
"2337",2337,5,4,0.873,5,0,5,"69b6dac24f3a298e81b97889"
"2338",2338,5,7,1.133,5,1,7,"69b6dac24f3a298e81b97889"
"2339",2339,5,2,0.688,5,0,5,"69b6dac24f3a298e81b97889"
"2340",2340,5,3,1.03,5,0,5,"69b6dac24f3a298e81b97889"
"2341",2341,5,8,0.906,5,1,8,"69b6dac24f3a298e81b97889"
"2342",2342,5,4,1.553,5,0,5,"69b6dac24f3a298e81b97889"
"2343",2343,5,7,0.873,5,1,7,"69b6dac24f3a298e81b97889"
"2344",2344,5,7,1.163,5,1,7,"69b6dac24f3a298e81b97889"
"2345",2345,5,6,1.663,5,1,6,"69b6dac24f3a298e81b97889"
"2346",2346,5,6,0.985,5,0,5,"69b6dac24f3a298e81b97889"
"2347",2347,5,8,0.958,5,1,8,"69b6dac24f3a298e81b97889"
"2348",2348,5,4,1.198,5,0,5,"69b6dac24f3a298e81b97889"
"2349",2349,5,6,1.016,5,0,5,"69b6dac24f3a298e81b97889"
"2350",2350,5,4,0.986,5,0,5,"69b6dac24f3a298e81b97889"
"2351",2351,5,3,0.889,5,0,5,"69b6dac24f3a298e81b97889"
"2352",2352,5,4,1.172,5,0,5,"69b6dac24f3a298e81b97889"
"2353",2353,5,6,1.338,5,1,6,"69b6dac24f3a298e81b97889"
"2354",2354,5,6,1.255,5,0,5,"69b6dac24f3a298e81b97889"
"2355",2355,5,7,0.897,5,1,7,"69b6dac24f3a298e81b97889"
"2356",2356,5,3,1.234,5,0,5,"69b6dac24f3a298e81b97889"
"2357",2357,5,3,0.793,5,0,5,"69b6dac24f3a298e81b97889"
"2358",2358,5,2,0.459,5,0,5,"69b6dac24f3a298e81b97889"
"2359",2359,5,8,0.694,5,1,8,"69b6dac24f3a298e81b97889"
"2360",2360,5,8,0.737,5,1,8,"69b6dac24f3a298e81b97889"
"2361",2361,5,7,0.867,5,1,7,"69b6dac24f3a298e81b97889"
"2362",2362,5,2,0.812,5,0,5,"69b6dac24f3a298e81b97889"
"2363",2363,5,7,1.593,5,1,7,"69b6dac24f3a298e81b97889"
"2364",2364,5,8,0.942,5,1,8,"69b6dac24f3a298e81b97889"
"2365",2365,8,7,3.103,5,1,7,"69c4562c17cbad318b08805c"
"2366",2366,8,3,2.822,5,0,5,"69c4562c17cbad318b08805c"
"2367",2367,8,6,4.021,5,1,6,"69c4562c17cbad318b08805c"
"2368",2368,8,6,1.81,5,1,6,"69c4562c17cbad318b08805c"
"2369",2369,8,4,2.441,5,1,4,"69c4562c17cbad318b08805c"
"2370",2370,8,2,3.289,5,0,5,"69c4562c17cbad318b08805c"
"2371",2371,8,4,1.306,5,1,4,"69c4562c17cbad318b08805c"
"2372",2372,8,8,1.924,5,1,8,"69c4562c17cbad318b08805c"
"2373",2373,8,8,1.684,5,1,8,"69c4562c17cbad318b08805c"
"2374",2374,8,3,2.839,5,1,3,"69c4562c17cbad318b08805c"
"2375",2375,8,2,2.327,5,0,5,"69c4562c17cbad318b08805c"
"2376",2376,8,3,1.785,5,0,5,"69c4562c17cbad318b08805c"
"2377",2377,8,7,1.869,5,1,7,"69c4562c17cbad318b08805c"
"2378",2378,8,2,1.957,5,0,5,"69c4562c17cbad318b08805c"
"2379",2379,8,8,2.279,5,1,8,"69c4562c17cbad318b08805c"
"2380",2380,8,4,1.784,5,0,5,"69c4562c17cbad318b08805c"
"2381",2381,8,7,1.262,5,1,7,"69c4562c17cbad318b08805c"
"2382",2382,8,6,1.094,5,1,6,"69c4562c17cbad318b08805c"
"2383",2383,8,6,2.408,5,1,6,"69c4562c17cbad318b08805c"
"2384",2384,8,6,1.71,5,1,6,"69c4562c17cbad318b08805c"
"2385",2385,8,4,2.815,5,1,4,"69c4562c17cbad318b08805c"
"2386",2386,8,3,2.368,5,0,5,"69c4562c17cbad318b08805c"
"2387",2387,8,4,3.285,5,0,5,"69c4562c17cbad318b08805c"
"2388",2388,8,3,2.236,5,0,5,"69c4562c17cbad318b08805c"
"2389",2389,8,6,2.027,5,0,5,"69c4562c17cbad318b08805c"
"2390",2390,8,6,3.045,5,0,5,"69c4562c17cbad318b08805c"
"2391",2391,8,2,2.495,5,1,2,"69c4562c17cbad318b08805c"
"2392",2392,8,7,1.864,5,1,7,"69c4562c17cbad318b08805c"
"2393",2393,8,6,1.839,5,1,6,"69c4562c17cbad318b08805c"
"2394",2394,8,4,2.62,5,0,5,"69c4562c17cbad318b08805c"
"2395",2395,8,8,1.867,5,0,5,"69c4562c17cbad318b08805c"
"2396",2396,8,7,2.727,5,1,7,"69c4562c17cbad318b08805c"
"2397",2397,8,7,1.982,5,1,7,"69c4562c17cbad318b08805c"
"2398",2398,8,2,1.251,5,0,5,"69c4562c17cbad318b08805c"
"2399",2399,8,8,2.55,5,0,5,"69c4562c17cbad318b08805c"
"2400",2400,8,4,2.304,5,0,5,"69c4562c17cbad318b08805c"
"2401",2401,8,3,1.73,5,0,5,"69c4562c17cbad318b08805c"
"2402",2402,8,7,1.273,5,1,7,"69c4562c17cbad318b08805c"
"2403",2403,8,3,1.853,5,1,3,"69c4562c17cbad318b08805c"
"2404",2404,8,2,1.194,5,0,5,"69c4562c17cbad318b08805c"
"2405",2405,8,8,2.068,5,0,5,"69c4562c17cbad318b08805c"
"2406",2406,8,6,2.511,5,1,6,"69c4562c17cbad318b08805c"
"2407",2407,8,7,1.873,5,1,7,"69c4562c17cbad318b08805c"
"2408",2408,8,3,2.239,5,0,5,"69c4562c17cbad318b08805c"
"2409",2409,8,6,2.878,5,0,5,"69c4562c17cbad318b08805c"
"2410",2410,8,2,1.559,5,1,2,"69c4562c17cbad318b08805c"
"2411",2411,8,6,1.731,5,1,6,"69c4562c17cbad318b08805c"
"2412",2412,8,7,1.886,5,0,5,"69c4562c17cbad318b08805c"
"2413",2413,8,4,2.216,5,0,5,"69c4562c17cbad318b08805c"
"2414",2414,8,4,1.835,5,1,4,"69c4562c17cbad318b08805c"
"2415",2415,8,6,3.944,5,1,6,"69c4562c17cbad318b08805c"
"2416",2416,8,2,1.817,5,0,5,"69c4562c17cbad318b08805c"
"2417",2417,8,4,1.969,5,0,5,"69c4562c17cbad318b08805c"
"2418",2418,8,4,1.941,5,1,4,"69c4562c17cbad318b08805c"
"2419",2419,8,8,2.484,5,1,8,"69c4562c17cbad318b08805c"
"2420",2420,8,6,3.417,5,1,6,"69c4562c17cbad318b08805c"
"2421",2421,8,7,1.133,5,0,5,"69c4562c17cbad318b08805c"
"2422",2422,8,4,2.526,5,0,5,"69c4562c17cbad318b08805c"
"2423",2423,8,8,1.622,5,0,5,"69c4562c17cbad318b08805c"
"2424",2424,8,2,1.635,5,0,5,"69c4562c17cbad318b08805c"
"2425",2425,8,8,1.613,5,1,8,"69c4562c17cbad318b08805c"
"2426",2426,8,3,1.972,5,1,3,"69c4562c17cbad318b08805c"
"2427",2427,8,7,3.011,5,1,7,"69c4562c17cbad318b08805c"
"2428",2428,8,6,1.234,5,1,6,"69c4562c17cbad318b08805c"
"2429",2429,8,2,1.716,5,0,5,"69c4562c17cbad318b08805c"
"2430",2430,8,3,3.326,5,0,5,"69c4562c17cbad318b08805c"
"2431",2431,8,8,2.839,5,1,8,"69c4562c17cbad318b08805c"
"2432",2432,8,4,2.425,5,1,4,"69c4562c17cbad318b08805c"
"2433",2433,8,2,1.591,5,0,5,"69c4562c17cbad318b08805c"
"2434",2434,8,7,2.064,5,0,5,"69c4562c17cbad318b08805c"
"2435",2435,8,2,1.951,5,0,5,"69c4562c17cbad318b08805c"
"2436",2436,8,4,1.57,5,0,5,"69c4562c17cbad318b08805c"
"2437",2437,8,6,2.455,5,1,6,"69c4562c17cbad318b08805c"
"2438",2438,8,3,1.959,5,0,5,"69c4562c17cbad318b08805c"
"2439",2439,8,6,2.98,5,1,6,"69c4562c17cbad318b08805c"
"2440",2440,8,6,1.277,5,1,6,"69c4562c17cbad318b08805c"
"2441",2441,8,3,1.31,5,1,3,"69c4562c17cbad318b08805c"
"2442",2442,8,6,0.843,5,0,5,"69c4562c17cbad318b08805c"
"2443",2443,8,4,1.492,5,1,4,"69c4562c17cbad318b08805c"
"2444",2444,8,7,2.733,5,1,7,"69c4562c17cbad318b08805c"
"2445",2445,8,2,1.437,5,0,5,"69c4562c17cbad318b08805c"
"2446",2446,8,6,2.11,5,1,6,"69c4562c17cbad318b08805c"
"2447",2447,8,3,0.783,5,0,5,"69c4562c17cbad318b08805c"
"2448",2448,8,8,2.072,5,1,8,"69c4562c17cbad318b08805c"
"2449",2449,8,4,1.458,5,0,5,"69c4562c17cbad318b08805c"
"2450",2450,8,8,1.927,5,1,8,"69c4562c17cbad318b08805c"
"2451",2451,8,2,1.602,5,0,5,"69c4562c17cbad318b08805c"
"2452",2452,8,8,3.891,5,1,8,"69c4562c17cbad318b08805c"
"2453",2453,8,4,1.335,5,0,5,"69c4562c17cbad318b08805c"
"2454",2454,8,3,1.626,5,0,5,"69c4562c17cbad318b08805c"
"2455",2455,8,6,1.452,5,1,6,"69c4562c17cbad318b08805c"
"2456",2456,8,4,1.764,5,0,5,"69c4562c17cbad318b08805c"
"2457",2457,8,6,1.71,5,1,6,"69c4562c17cbad318b08805c"
"2458",2458,8,7,0.993,5,0,5,"69c4562c17cbad318b08805c"
"2459",2459,8,8,3.711,5,1,8,"69c4562c17cbad318b08805c"
"2460",2460,8,6,1.925,5,0,5,"69c4562c17cbad318b08805c"
"2461",2461,8,8,0.944,5,1,8,"69c4562c17cbad318b08805c"
"2462",2462,8,2,1.382,5,0,5,"69c4562c17cbad318b08805c"
"2463",2463,8,7,1.519,5,0,5,"69c4562c17cbad318b08805c"
"2464",2464,6,6,1.852,5,1,6,"69bc0ba177847fde0a18ec3d"
"2465",2465,6,6,2.442,5,0,5,"69bc0ba177847fde0a18ec3d"
"2466",2466,6,7,1.707,5,1,7,"69bc0ba177847fde0a18ec3d"
"2467",2467,6,4,2.21,5,1,4,"69bc0ba177847fde0a18ec3d"
"2468",2468,6,4,1.934,5,0,5,"69bc0ba177847fde0a18ec3d"
"2469",2469,6,4,2.546,5,1,4,"69bc0ba177847fde0a18ec3d"
"2470",2470,6,8,2.024,5,1,8,"69bc0ba177847fde0a18ec3d"
"2471",2471,6,3,3.434,5,0,5,"69bc0ba177847fde0a18ec3d"
"2472",2472,6,7,3.588,5,1,7,"69bc0ba177847fde0a18ec3d"
"2473",2473,6,2,2.662,5,0,5,"69bc0ba177847fde0a18ec3d"
"2474",2474,6,8,1.741,5,1,8,"69bc0ba177847fde0a18ec3d"
"2475",2475,6,2,2.067,5,0,5,"69bc0ba177847fde0a18ec3d"
"2476",2476,6,7,1.995,5,1,7,"69bc0ba177847fde0a18ec3d"
"2477",2477,6,6,2.127,5,0,5,"69bc0ba177847fde0a18ec3d"
"2478",2478,6,2,1.71,5,0,5,"69bc0ba177847fde0a18ec3d"
"2479",2479,6,8,2.041,5,1,8,"69bc0ba177847fde0a18ec3d"
"2480",2480,6,6,1.983,5,1,6,"69bc0ba177847fde0a18ec3d"
"2481",2481,6,2,1.891,5,0,5,"69bc0ba177847fde0a18ec3d"
"2482",2482,6,8,2.477,5,1,8,"69bc0ba177847fde0a18ec3d"
"2483",2483,6,6,1.847,5,1,6,"69bc0ba177847fde0a18ec3d"
"2484",2484,6,3,2.31,5,0,5,"69bc0ba177847fde0a18ec3d"
"2485",2485,6,8,1.942,5,1,8,"69bc0ba177847fde0a18ec3d"
"2486",2486,6,3,2.559,5,0,5,"69bc0ba177847fde0a18ec3d"
"2487",2487,6,7,2.062,5,1,7,"69bc0ba177847fde0a18ec3d"
"2488",2488,6,8,2.424,5,1,8,"69bc0ba177847fde0a18ec3d"
"2489",2489,6,4,2.36,5,1,4,"69bc0ba177847fde0a18ec3d"
"2490",2490,6,7,1.731,5,0,5,"69bc0ba177847fde0a18ec3d"
"2491",2491,6,3,3.682,5,1,3,"69bc0ba177847fde0a18ec3d"
"2492",2492,6,6,2.102,5,0,5,"69bc0ba177847fde0a18ec3d"
"2493",2493,6,7,1.931,5,1,7,"69bc0ba177847fde0a18ec3d"
"2494",2494,6,2,3.075,5,0,5,"69bc0ba177847fde0a18ec3d"
"2495",2495,6,2,2.087,5,0,5,"69bc0ba177847fde0a18ec3d"
"2496",2496,6,4,1.968,5,0,5,"69bc0ba177847fde0a18ec3d"
"2497",2497,6,7,2.413,5,0,5,"69bc0ba177847fde0a18ec3d"
"2498",2498,6,8,2.866,5,1,8,"69bc0ba177847fde0a18ec3d"
"2499",2499,6,2,1.993,5,0,5,"69bc0ba177847fde0a18ec3d"
"2500",2500,6,6,2.069,5,1,6,"69bc0ba177847fde0a18ec3d"
"2501",2501,6,3,3.062,5,0,5,"69bc0ba177847fde0a18ec3d"
"2502",2502,6,8,2.447,5,0,5,"69bc0ba177847fde0a18ec3d"
"2503",2503,6,2,2.599,5,0,5,"69bc0ba177847fde0a18ec3d"
"2504",2504,6,2,1.945,5,0,5,"69bc0ba177847fde0a18ec3d"
"2505",2505,6,4,2.889,5,1,4,"69bc0ba177847fde0a18ec3d"
"2506",2506,6,4,2.655,5,0,5,"69bc0ba177847fde0a18ec3d"
"2507",2507,6,4,1.911,5,0,5,"69bc0ba177847fde0a18ec3d"
"2508",2508,6,7,1.929,5,1,7,"69bc0ba177847fde0a18ec3d"
"2509",2509,6,7,1.826,5,1,7,"69bc0ba177847fde0a18ec3d"
"2510",2510,6,6,2.041,5,1,6,"69bc0ba177847fde0a18ec3d"
"2511",2511,6,3,2.69,5,0,5,"69bc0ba177847fde0a18ec3d"
"2512",2512,6,3,2.047,5,0,5,"69bc0ba177847fde0a18ec3d"
"2513",2513,6,6,2.671,5,1,6,"69bc0ba177847fde0a18ec3d"
"2514",2514,6,8,3.272,5,1,8,"69bc0ba177847fde0a18ec3d"
"2515",2515,6,4,3.4,5,0,5,"69bc0ba177847fde0a18ec3d"
"2516",2516,6,3,1.855,5,0,5,"69bc0ba177847fde0a18ec3d"
"2517",2517,6,6,1.942,5,0,5,"69bc0ba177847fde0a18ec3d"
"2518",2518,6,2,2.158,5,1,2,"69bc0ba177847fde0a18ec3d"
"2519",2519,6,2,1.833,5,0,5,"69bc0ba177847fde0a18ec3d"
"2520",2520,6,4,3.038,5,0,5,"69bc0ba177847fde0a18ec3d"
"2521",2521,6,7,2.575,5,1,7,"69bc0ba177847fde0a18ec3d"
"2522",2522,6,3,3.182,5,0,5,"69bc0ba177847fde0a18ec3d"
"2523",2523,6,8,2.08,5,1,8,"69bc0ba177847fde0a18ec3d"
"2524",2524,6,3,3.547,5,1,3,"69bc0ba177847fde0a18ec3d"
"2525",2525,6,8,2.284,5,1,8,"69bc0ba177847fde0a18ec3d"
"2526",2526,6,6,1.539,5,1,6,"69bc0ba177847fde0a18ec3d"
"2527",2527,6,8,3.491,5,1,8,"69bc0ba177847fde0a18ec3d"
"2528",2528,6,2,2.283,5,0,5,"69bc0ba177847fde0a18ec3d"
"2529",2529,6,2,3.972,5,0,5,"69bc0ba177847fde0a18ec3d"
"2530",2530,6,3,3.97,5,0,5,"69bc0ba177847fde0a18ec3d"
"2531",2531,6,3,3.699,5,1,3,"69bc0ba177847fde0a18ec3d"
"2532",2532,6,4,2.079,5,1,4,"69bc0ba177847fde0a18ec3d"
"2533",2533,6,4,3.151,5,0,5,"69bc0ba177847fde0a18ec3d"
"2534",2534,6,6,3.212,5,0,5,"69bc0ba177847fde0a18ec3d"
"2535",2535,6,4,3.575,5,0,5,"69bc0ba177847fde0a18ec3d"
"2536",2536,6,8,1.957,5,1,8,"69bc0ba177847fde0a18ec3d"
"2537",2537,6,4,2.35,5,1,4,"69bc0ba177847fde0a18ec3d"
"2538",2538,6,8,2.031,5,0,5,"69bc0ba177847fde0a18ec3d"
"2539",2539,6,2,1.961,5,0,5,"69bc0ba177847fde0a18ec3d"
"2540",2540,6,3,1.495,5,0,5,"69bc0ba177847fde0a18ec3d"
"2541",2541,6,3,1.559,5,0,5,"69bc0ba177847fde0a18ec3d"
"2542",2542,6,2,2.341,5,0,5,"69bc0ba177847fde0a18ec3d"
"2543",2543,6,7,3.22,5,0,5,"69bc0ba177847fde0a18ec3d"
"2544",2544,6,6,1.428,5,0,5,"69bc0ba177847fde0a18ec3d"
"2545",2545,6,6,2.27,5,0,5,"69bc0ba177847fde0a18ec3d"
"2546",2546,6,3,2.225,5,1,3,"69bc0ba177847fde0a18ec3d"
