"trial","subject","offer_A","RT","offer_B","is_choice_A","choice","subject_original_id"
2415,8,6,3.944,5,1,6,"69c4562c17cbad318b08805c"
2416,8,2,1.817,5,1,2,"69c4562c17cbad318b08805c"
2417,8,4,1.969,5,1,4,"69c4562c17cbad318b08805c"
2418,8,4,1.941,5,0,5,"69c4562c17cbad318b08805c"
2419,8,8,2.484,5,0,5,"69c4562c17cbad318b08805c"
2420,8,6,3.417,5,0,5,"69c4562c17cbad318b08805c"
2421,8,7,1.133,5,1,7,"69c4562c17cbad318b08805c"
2422,8,4,2.526,5,0,5,"69c4562c17cbad318b08805c"
2423,8,8,1.622,5,1,8,"69c4562c17cbad318b08805c"
2424,8,2,1.635,5,0,5,"69c4562c17cbad318b08805c"
2425,8,8,1.613,5,0,5,"69c4562c17cbad318b08805c"
2426,8,3,1.972,5,0,5,"69c4562c17cbad318b08805c"
2427,8,7,3.011,5,1,7,"69c4562c17cbad318b08805c"
2428,8,6,1.234,5,1,6,"69c4562c17cbad318b08805c"
2429,8,2,1.716,5,0,5,"69c4562c17cbad318b08805c"
2430,8,3,3.326,5,1,3,"69c4562c17cbad318b08805c"
2431,8,8,2.839,5,0,5,"69c4562c17cbad318b08805c"
2432,8,4,2.425,5,0,5,"69c4562c17cbad318b08805c"
2433,8,2,1.591,5,0,5,"69c4562c17cbad318b08805c"
2434,8,7,2.064,5,1,7,"69c4562c17cbad318b08805c"
2435,8,2,1.951,5,0,5,"69c4562c17cbad318b08805c"
2436,8,4,1.57,5,0,5,"69c4562c17cbad318b08805c"
2437,8,6,2.455,5,0,5,"69c4562c17cbad318b08805c"
2438,8,3,1.959,5,0,5,"69c4562c17cbad318b08805c"
2439,8,6,2.98,5,1,6,"69c4562c17cbad318b08805c"
2440,8,6,1.277,5,0,5,"69c4562c17cbad318b08805c"
2441,8,3,1.31,5,1,3,"69c4562c17cbad318b08805c"
2442,8,6,0.843,5,1,6,"69c4562c17cbad318b08805c"
2443,8,4,1.492,5,0,5,"69c4562c17cbad318b08805c"
2444,8,7,2.733,5,1,7,"69c4562c17cbad318b08805c"
2445,8,2,1.437,5,1,2,"69c4562c17cbad318b08805c"
2446,8,6,2.11,5,0,5,"69c4562c17cbad318b08805c"
2447,8,3,0.783,5,0,5,"69c4562c17cbad318b08805c"
2448,8,8,2.072,5,0,5,"69c4562c17cbad318b08805c"
2449,8,4,1.458,5,1,4,"69c4562c17cbad318b08805c"
2450,8,8,1.927,5,1,8,"69c4562c17cbad318b08805c"
2451,8,2,1.602,5,1,2,"69c4562c17cbad318b08805c"
2452,8,8,3.891,5,1,8,"69c4562c17cbad318b08805c"
2453,8,4,1.335,5,0,5,"69c4562c17cbad318b08805c"
2454,8,3,1.626,5,0,5,"69c4562c17cbad318b08805c"
2455,8,6,1.452,5,0,5,"69c4562c17cbad318b08805c"
2456,8,4,1.764,5,0,5,"69c4562c17cbad318b08805c"
2457,8,6,1.71,5,0,5,"69c4562c17cbad318b08805c"
2458,8,7,0.993,5,0,5,"69c4562c17cbad318b08805c"
2459,8,8,3.711,5,1,8,"69c4562c17cbad318b08805c"
2460,8,6,1.925,5,0,5,"69c4562c17cbad318b08805c"
2461,8,8,0.944,5,1,8,"69c4562c17cbad318b08805c"
2462,8,2,1.382,5,0,5,"69c4562c17cbad318b08805c"
2463,8,7,1.519,5,1,7,"69c4562c17cbad318b08805c"
2464,6,6,1.852,5,0,5,"69bc0ba177847fde0a18ec3d"
2465,6,6,2.442,5,1,6,"69bc0ba177847fde0a18ec3d"
2466,6,7,1.707,5,0,5,"69bc0ba177847fde0a18ec3d"
2467,6,4,2.21,5,0,5,"69bc0ba177847fde0a18ec3d"
2468,6,4,1.934,5,1,4,"69bc0ba177847fde0a18ec3d"
2469,6,4,2.546,5,0,5,"69bc0ba177847fde0a18ec3d"
2470,6,8,2.024,5,1,8,"69bc0ba177847fde0a18ec3d"
2471,6,3,3.434,5,0,5,"69bc0ba177847fde0a18ec3d"
2472,6,7,3.588,5,0,5,"69bc0ba177847fde0a18ec3d"
2473,6,2,2.662,5,1,2,"69bc0ba177847fde0a18ec3d"
2474,6,8,1.741,5,1,8,"69bc0ba177847fde0a18ec3d"
2475,6,2,2.067,5,0,5,"69bc0ba177847fde0a18ec3d"
2476,6,7,1.995,5,0,5,"69bc0ba177847fde0a18ec3d"
2477,6,6,2.127,5,0,5,"69bc0ba177847fde0a18ec3d"
2478,6,2,1.71,5,1,2,"69bc0ba177847fde0a18ec3d"
2479,6,8,2.041,5,1,8,"69bc0ba177847fde0a18ec3d"
2480,6,6,1.983,5,1,6,"69bc0ba177847fde0a18ec3d"
2481,6,2,1.891,5,1,2,"69bc0ba177847fde0a18ec3d"
2482,6,8,2.477,5,1,8,"69bc0ba177847fde0a18ec3d"
2483,6,6,1.847,5,1,6,"69bc0ba177847fde0a18ec3d"
2484,6,3,2.31,5,0,5,"69bc0ba177847fde0a18ec3d"
2485,6,8,1.942,5,1,8,"69bc0ba177847fde0a18ec3d"
2486,6,3,2.559,5,0,5,"69bc0ba177847fde0a18ec3d"
2487,6,7,2.062,5,0,5,"69bc0ba177847fde0a18ec3d"
2488,6,8,2.424,5,0,5,"69bc0ba177847fde0a18ec3d"
2489,6,4,2.36,5,1,4,"69bc0ba177847fde0a18ec3d"
2490,6,7,1.731,5,0,5,"69bc0ba177847fde0a18ec3d"
2491,6,3,3.682,5,1,3,"69bc0ba177847fde0a18ec3d"
2492,6,6,2.102,5,0,5,"69bc0ba177847fde0a18ec3d"
2493,6,7,1.931,5,0,5,"69bc0ba177847fde0a18ec3d"
2494,6,2,3.075,5,1,2,"69bc0ba177847fde0a18ec3d"
2495,6,2,2.087,5,0,5,"69bc0ba177847fde0a18ec3d"
2496,6,4,1.968,5,0,5,"69bc0ba177847fde0a18ec3d"
2497,6,7,2.413,5,1,7,"69bc0ba177847fde0a18ec3d"
2498,6,8,2.866,5,0,5,"69bc0ba177847fde0a18ec3d"
2499,6,2,1.993,5,0,5,"69bc0ba177847fde0a18ec3d"
2500,6,6,2.069,5,1,6,"69bc0ba177847fde0a18ec3d"
2501,6,3,3.062,5,0,5,"69bc0ba177847fde0a18ec3d"
2502,6,8,2.447,5,1,8,"69bc0ba177847fde0a18ec3d"
2503,6,2,2.599,5,0,5,"69bc0ba177847fde0a18ec3d"
2504,6,2,1.945,5,1,2,"69bc0ba177847fde0a18ec3d"
2505,6,4,2.889,5,1,4,"69bc0ba177847fde0a18ec3d"
2506,6,4,2.655,5,0,5,"69bc0ba177847fde0a18ec3d"
2507,6,4,1.911,5,1,4,"69bc0ba177847fde0a18ec3d"
2508,6,7,1.929,5,0,5,"69bc0ba177847fde0a18ec3d"
2509,6,7,1.826,5,1,7,"69bc0ba177847fde0a18ec3d"
2510,6,6,2.041,5,1,6,"69bc0ba177847fde0a18ec3d"
2511,6,3,2.69,5,1,3,"69bc0ba177847fde0a18ec3d"
2512,6,3,2.047,5,0,5,"69bc0ba177847fde0a18ec3d"
2513,6,6,2.671,5,1,6,"69bc0ba177847fde0a18ec3d"
2514,6,8,3.272,5,0,5,"69bc0ba177847fde0a18ec3d"
2515,6,4,3.4,5,1,4,"69bc0ba177847fde0a18ec3d"
2516,6,3,1.855,5,0,5,"69bc0ba177847fde0a18ec3d"
2517,6,6,1.942,5,0,5,"69bc0ba177847fde0a18ec3d"
2518,6,2,2.158,5,0,5,"69bc0ba177847fde0a18ec3d"
2519,6,2,1.833,5,0,5,"69bc0ba177847fde0a18ec3d"
2520,6,4,3.038,5,1,4,"69bc0ba177847fde0a18ec3d"
2521,6,7,2.575,5,1,7,"69bc0ba177847fde0a18ec3d"
2522,6,3,3.182,5,0,5,"69bc0ba177847fde0a18ec3d"
2523,6,8,2.08,5,1,8,"69bc0ba177847fde0a18ec3d"
2524,6,3,3.547,5,1,3,"69bc0ba177847fde0a18ec3d"
2525,6,8,2.284,5,1,8,"69bc0ba177847fde0a18ec3d"
2526,6,6,1.539,5,1,6,"69bc0ba177847fde0a18ec3d"
2527,6,8,3.491,5,0,5,"69bc0ba177847fde0a18ec3d"
2528,6,2,2.283,5,0,5,"69bc0ba177847fde0a18ec3d"
2529,6,2,3.972,5,1,2,"69bc0ba177847fde0a18ec3d"
2530,6,3,3.97,5,0,5,"69bc0ba177847fde0a18ec3d"
2531,6,3,3.699,5,0,5,"69bc0ba177847fde0a18ec3d"
2532,6,4,2.079,5,1,4,"69bc0ba177847fde0a18ec3d"
2533,6,4,3.151,5,0,5,"69bc0ba177847fde0a18ec3d"
2534,6,6,3.212,5,1,6,"69bc0ba177847fde0a18ec3d"
2535,6,4,3.575,5,0,5,"69bc0ba177847fde0a18ec3d"
2536,6,8,1.957,5,0,5,"69bc0ba177847fde0a18ec3d"
2537,6,4,2.35,5,1,4,"69bc0ba177847fde0a18ec3d"
2538,6,8,2.031,5,0,5,"69bc0ba177847fde0a18ec3d"
2539,6,2,1.961,5,0,5,"69bc0ba177847fde0a18ec3d"
2540,6,3,1.495,5,0,5,"69bc0ba177847fde0a18ec3d"
2541,6,3,1.559,5,1,3,"69bc0ba177847fde0a18ec3d"
2542,6,2,2.341,5,0,5,"69bc0ba177847fde0a18ec3d"
2543,6,7,3.22,5,0,5,"69bc0ba177847fde0a18ec3d"
2544,6,6,1.428,5,0,5,"69bc0ba177847fde0a18ec3d"
2545,6,6,2.27,5,0,5,"69bc0ba177847fde0a18ec3d"
2546,6,3,2.225,5,0,5,"69bc0ba177847fde0a18ec3d"
2547,6,7,2.176,5,1,7,"69bc0ba177847fde0a18ec3d"
2548,6,7,1.797,5,1,7,"69bc0ba177847fde0a18ec3d"
2549,6,8,2.613,5,1,8,"69bc0ba177847fde0a18ec3d"
2550,6,6,2.319,5,0,5,"69bc0ba177847fde0a18ec3d"
2551,6,4,2.692,5,1,4,"69bc0ba177847fde0a18ec3d"
2552,6,6,1.794,5,0,5,"69bc0ba177847fde0a18ec3d"
2553,6,8,2.213,5,0,5,"69bc0ba177847fde0a18ec3d"
2554,6,7,2.92,5,1,7,"69bc0ba177847fde0a18ec3d"
2555,6,4,2.058,5,1,4,"69bc0ba177847fde0a18ec3d"
2556,6,6,2.215,5,0,5,"69bc0ba177847fde0a18ec3d"
2557,6,3,1.804,5,1,3,"69bc0ba177847fde0a18ec3d"
2558,6,6,1.772,5,0,5,"69bc0ba177847fde0a18ec3d"
2559,6,2,2.253,5,1,2,"69bc0ba177847fde0a18ec3d"
2560,6,3,1.777,5,1,3,"69bc0ba177847fde0a18ec3d"
2561,6,7,2.236,5,1,7,"69bc0ba177847fde0a18ec3d"
2562,6,3,1.946,5,1,3,"69bc0ba177847fde0a18ec3d"
2563,6,4,2.597,5,0,5,"69bc0ba177847fde0a18ec3d"
2564,6,8,1.771,5,0,5,"69bc0ba177847fde0a18ec3d"
2565,6,7,2.341,5,1,7,"69bc0ba177847fde0a18ec3d"
2566,6,2,2.63,5,1,2,"69bc0ba177847fde0a18ec3d"
2567,6,4,1.774,5,0,5,"69bc0ba177847fde0a18ec3d"
2568,6,4,2.219,5,0,5,"69bc0ba177847fde0a18ec3d"
2569,6,3,3.141,5,1,3,"69bc0ba177847fde0a18ec3d"
2570,6,8,1.697,5,1,8,"69bc0ba177847fde0a18ec3d"
2571,6,6,3.19,5,1,6,"69bc0ba177847fde0a18ec3d"
2572,6,8,2.973,5,0,5,"69bc0ba177847fde0a18ec3d"
2573,6,6,2.378,5,1,6,"69bc0ba177847fde0a18ec3d"
2574,6,8,2.598,5,0,5,"69bc0ba177847fde0a18ec3d"
2575,6,7,2.146,5,1,7,"69bc0ba177847fde0a18ec3d"
2576,6,4,1.781,5,1,4,"69bc0ba177847fde0a18ec3d"
2577,6,7,1.615,5,1,7,"69bc0ba177847fde0a18ec3d"
2578,6,7,1.561,5,1,7,"69bc0ba177847fde0a18ec3d"
2579,6,2,2.032,5,1,2,"69bc0ba177847fde0a18ec3d"
